,Unnamed: 0,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
781,4,1,2,7,16,0,64,64,14,18,29,15411,14,90015411,90000937,90000637,0,1,1,1,0,1,18,0,1115,3,937,1,0,410,305,0,0,0,0,0,0,212,1,2018,1,4,1,981628,16,637,635,1,0,1,1,1
782,5,1,2,4,15,0,80,80,21,24,18,15411,14,90015411,90000637,90000937,0,1,0,1,0,1,21,0,1115,2,637,1,0,451,350,0,0,0,0,0,0,212,1,2018,1,10,1,981629,18,937,689,2,0,1,1,1
783,6,2,1,4,10,0,79,79,21,15,12,15502,14,90015502,90000822,90000964,0,5,5,0,0,2,5,1,1115,4,822,5,1,512,419,0,0,0,0,0,0,167,2,2018,3,9,4,981802,11,964,721,1,0,1,3,2
784,7,3,0,2,15,0,131,131,13,12,16,15502,14,90015502,90000964,90000822,0,2,2,0,1,4,13,0,1115,1,964,2,0,369,282,0,0,0,0,0,0,167,5,2018,3,18,10,981803,14,822,613,3,0,1,2,3
785,8,1,2,3,18,0,50,50,16,7,5,15505,14,90015505,90000567,90000611,0,4,1,0,0,1,9,0,1115,5,567,4,0,437,324,0,0,0,0,0,0,167,1,2018,3,6,3,981840,11,611,645,3,0,1,3,1
786,9,4,2,10,14,0,124,124,14,5,7,15505,13,90015505,90000611,90000567,0,1,2,1,1,4,14,0,1115,2,611,1,0,572,460,0,0,0,0,0,0,167,4,2018,3,13,5,981841,10,567,778,3,0,1,1,3
787,10,2,2,6,14,0,92,92,23,10,7,15503,13,90015503,90000601,90000509,0,2,3,0,0,2,19,0,1115,2,601,2,0,553,438,0,0,0,0,0,0,167,2,2018,3,11,4,981893,11,509,775,0,0,1,2,2
788,11,0,4,2,24,0,75,75,16,6,13,15503,14,90015503,90000509,90000601,0,2,2,0,0,2,9,0,1115,0,509,2,0,607,482,0,0,0,0,0,0,167,2,2018,3,16,5,981894,9,601,804,1,0,1,2,2
789,12,0,2,2,4,0,65,65,20,16,12,15504,14,90015504,90000609,90000554,0,1,6,1,0,0,14,0,1115,6,609,1,0,433,320,0,0,0,0,0,0,167,0,2018,3,10,2,981930,23,554,678,2,0,1,1,0
790,13,0,2,11,40,3,115,115,10,12,18,15504,14,90015504,90000554,90000609,1,0,2,0,1,1,13,0,1115,1,554,0,0,527,408,0,0,0,0,0,0,167,1,2018,3,19,7,981931,16,609,770,4,0,0,0,1
791,14,0,1,0,9,0,32,32,11,16,24,14341,14,90014341,90000922,90000642,0,3,5,0,0,0,19,0,1115,1,922,3,0,400,308,0,0,0,0,0,0,217,0,2018,3,3,1,981982,7,642,579,3,0,1,3,0
792,15,3,6,7,21,3,162,162,24,24,16,14341,14,90014341,90000642,90000922,1,0,1,0,1,3,19,0,1115,3,642,0,0,781,703,0,0,0,0,0,0,217,3,2018,3,27,9,981983,7,922,997,1,0,0,0,3
793,16,2,2,3,18,0,98,98,19,23,15,14348,14,90014348,90001257,90000920,0,1,1,1,1,2,16,0,1115,1,1257,1,0,489,392,0,0,0,0,0,0,217,2,2018,3,11,4,982019,7,920,692,3,0,1,1,2
794,17,0,2,2,28,0,60,60,10,15,25,14348,14,90014348,90000920,90001257,0,2,2,0,0,1,13,0,1115,1,920,2,0,322,228,0,0,0,0,0,0,217,1,2018,3,9,2,982020,12,1257,516,3,0,1,2,1
795,0,0,2,2,9,0,48,48,19,19,11,14331,14,90014331,90001215,90001235,0,3,2,0,0,0,16,0,1115,6,1215,3,0,384,276,0,0,0,0,0,0,217,0,2018,3,10,2,980423,14,1235,587,3,0,1,3,0
796,1,2,1,6,23,3,141,141,11,7,20,14331,14,90014331,90001235,90001215,1,0,2,0,1,3,13,0,1115,6,1235,0,0,462,366,0,0,0,0,0,0,217,3,2018,3,16,5,980424,27,1215,684,2,0,0,0,3
797,2,0,2,1,10,3,56,56,9,14,14,15495,14,90015495,90000535,90000606,1,0,6,0,0,0,4,0,1114,1,535,0,0,551,458,0,0,0,0,0,1,154,0,2018,3,11,0,981404,6,606,744,3,0,0,0,0
798,3,0,2,10,31,3,86,86,18,12,14,15495,14,90015495,90000606,90000535,1,0,0,0,0,0,7,0,1115,5,606,0,0,522,439,0,0,0,0,0,0,154,0,2018,3,20,6,981405,12,535,748,1,0,0,0,0
799,4,2,2,3,19,0,92,92,-3,9,22,15497,13,90015497,90000605,90000588,0,1,5,1,1,3,11,0,1114,2,605,1,0,437,358,1,0,0,0,0,1,154,3,2018,3,12,6,981442,6,588,637,6,0,1,1,3
800,5,0,4,7,34,0,89,89,22,22,9,15497,14,90015497,90000588,90000605,0,3,3,0,0,1,11,0,1115,4,588,3,0,692,626,0,1,1,0,0,0,154,1,2018,3,20,6,981443,6,605,921,3,0,1,3,1
801,6,0,3,2,9,0,73,73,21,20,12,14332,14,90014332,90000646,90000921,0,1,1,1,0,0,27,0,1115,1,646,1,0,628,518,0,0,0,0,0,0,217,0,2018,3,13,2,981479,27,921,859,2,0,1,1,0
802,7,0,1,7,29,4,118,118,15,11,20,14332,13,90014332,90000921,90000646,1,0,2,0,1,1,39,0,1115,4,921,0,0,441,349,0,0,0,0,0,0,217,1,2018,3,15,2,981480,19,646,699,1,0,0,0,1
803,8,0,3,3,13,0,71,71,24,14,6,14427,14,90014427,90000703,90000708,0,4,4,0,0,0,33,0,1115,1,703,4,0,409,284,1,0,0,0,0,0,223,0,2018,1,14,5,981518,14,708,631,1,0,1,3,0
804,9,2,6,13,24,5,176,176,18,6,14,14427,14,90014427,90000708,90000703,1,0,4,0,1,4,15,0,1115,4,708,0,0,754,639,0,1,1,0,0,0,223,4,2018,1,29,9,981519,16,703,995,0,0,0,0,3
805,0,1,4,2,5,4,105,105,19,12,18,13655,14,90013655,90000657,90001171,1,0,2,0,1,2,20,0,1115,1,657,0,0,394,278,0,0,1,0,0,0,187,2,2018,1,11,4,979198,13,1171,596,0,0,0,0,2
806,1,0,2,11,48,0,73,73,19,18,14,13655,14,90013655,90001171,90000657,0,2,2,0,0,0,21,0,1115,4,1171,2,0,455,361,1,0,0,0,0,0,187,0,2018,1,12,1,979199,5,657,694,2,0,1,2,0
807,2,0,2,3,5,0,40,40,20,21,12,15494,14,90015494,90000550,90000559,0,3,3,0,0,0,11,0,1115,4,550,3,0,555,422,1,0,0,0,0,0,154,0,2018,3,10,3,980283,6,559,746,3,0,1,3,0
808,3,2,2,6,27,4,135,135,11,9,21,15494,13,90015494,90000559,90000550,1,0,3,0,1,3,12,1,1115,0,559,0,0,396,295,0,1,1,0,0,0,154,3,2018,3,19,6,980284,9,550,619,2,0,0,0,3
809,4,0,0,2,5,0,56,56,11,3,7,15496,14,90015496,90000516,90000515,0,1,2,1,1,2,18,0,1115,0,516,1,0,349,237,0,0,0,0,0,0,154,2,2018,3,5,3,980321,11,515,577,4,0,1,1,2
810,5,1,13,10,39,0,84,84,18,7,5,15496,13,90015496,90000515,90000516,0,2,1,0,0,1,6,0,1115,9,515,2,0,731,619,0,0,0,0,0,0,154,1,2018,3,22,3,980322,7,516,974,2,0,1,2,1
811,6,0,0,3,9,0,53,53,12,11,13,14333,14,90014333,90001240,90001261,0,2,3,0,0,1,22,0,1115,2,1240,2,0,280,197,0,0,0,0,0,0,217,1,2018,3,7,3,980352,12,1261,463,4,0,1,2,1
812,7,2,7,12,25,0,122,122,23,13,11,14333,14,90014333,90001261,90001240,0,1,2,1,1,2,11,0,1115,0,1261,1,0,537,453,0,0,0,0,0,0,217,2,2018,3,27,5,980353,12,1240,715,0,0,1,1,2
813,8,1,1,2,10,0,71,71,20,16,11,14343,14,90014343,90001266,90001213,0,2,2,0,0,1,13,0,1115,0,1266,2,0,326,236,1,0,0,0,0,0,217,1,2018,3,10,5,980381,15,1213,504,2,0,1,2,1
814,9,1,5,7,30,0,106,106,16,10,16,14343,14,90014343,90001213,90001266,0,1,4,1,1,2,10,0,1115,0,1213,1,0,631,550,0,1,1,0,0,0,217,2,2018,3,19,4,980382,13,1266,828,1,0,1,1,2
815,0,1,3,7,10,2,127,127,22,11,5,14426,13,90014426,90000700,90000711,1,0,11,0,1,2,15,0,1115,1,700,0,0,554,484,0,0,0,0,0,0,223,2,2018,1,14,4,978705,15,711,787,1,0,0,0,2
816,1,0,2,5,20,0,84,84,14,5,12,14426,13,90014426,90000711,90000700,0,2,2,0,0,0,15,0,1115,2,711,2,0,493,409,0,0,0,0,0,0,223,0,2018,1,24,11,978706,29,700,716,2,0,1,2,0
817,2,2,2,1,6,0,82,82,14,9,11,10512,14,90010512,90000601,90000909,0,1,1,1,1,2,22,0,1115,3,601,1,0,322,207,0,0,0,0,0,0,157,2,2018,1,10,3,979047,12,909,534,3,0,1,1,2
818,3,1,7,9,31,0,79,79,17,9,10,10512,14,90010512,90000909,90000601,0,2,1,0,0,1,9,0,1115,3,909,2,0,526,406,0,0,0,0,0,0,157,1,2018,1,20,3,979048,11,601,734,2,0,1,2,1
819,4,2,4,10,22,0,143,143,23,9,6,12182,14,90012182,90000964,90000530,0,1,3,1,1,4,16,0,1115,5,964,1,0,529,411,0,0,0,0,0,0,145,4,2018,1,14,7,979085,21,530,754,0,0,1,1,3
820,5,1,4,9,14,0,72,72,21,6,9,12182,14,90012182,90000530,90000964,0,4,3,0,0,1,12,0,1115,3,530,4,0,471,360,0,0,0,0,0,0,145,1,2018,1,20,4,979086,12,964,711,0,0,1,3,1
821,6,1,2,6,24,0,117,117,13,18,12,12831,14,90012831,90000630,90000616,0,1,1,1,1,3,13,0,1115,5,630,1,0,511,417,0,0,0,0,0,0,182,3,2018,1,19,14,979123,9,616,744,5,0,1,1,3
822,7,0,1,3,22,0,64,64,7,12,19,12831,14,90012831,90000616,90000630,0,3,11,0,0,1,9,0,1103,1,616,3,0,499,375,0,0,0,0,0,0,182,1,2018,1,7,2,979124,11,630,693,4,1,1,3,1
823,8,0,2,7,36,0,81,81,17,12,18,13654,14,90013654,90000633,90000643,0,1,0,1,0,1,12,0,1115,3,633,1,0,396,297,0,0,0,0,0,0,187,1,2018,1,12,3,979137,21,643,616,1,0,1,1,1
824,9,1,2,3,15,0,76,76,16,16,14,13654,14,90013654,90000643,90000633,0,1,2,1,0,1,20,0,1115,0,643,1,0,442,332,0,0,0,0,0,0,187,1,2018,1,10,1,979138,18,633,678,3,0,1,1,1
825,0,1,3,4,15,0,88,88,13,20,16,14273,14,90014273,90000880,90000890,0,2,6,0,0,1,21,0,1078,2,880,2,0,476,380,1,0,0,0,0,1,178,1,2018,1,15,4,975224,13,890,681,2,0,1,2,1
826,1,0,4,5,16,0,100,100,11,16,21,14273,14,90014273,90000890,90000880,0,1,3,1,1,2,18,0,1115,1,890,1,0,422,317,0,1,1,0,0,0,178,2,2018,1,20,9,975225,16,880,619,4,0,1,1,2
827,2,1,4,1,7,0,67,67,11,11,15,14425,14,90014425,90000698,90000695,0,1,4,1,0,1,21,0,1115,1,698,1,0,435,328,0,0,0,0,0,0,223,1,2018,1,10,4,975262,14,695,681,4,0,1,1,1
828,3,1,5,5,22,0,88,88,19,12,13,14425,14,90014425,90000695,90000698,0,1,3,1,0,1,11,0,1115,2,695,1,0,737,619,0,0,0,0,0,0,223,1,2018,1,19,5,975263,14,698,977,1,0,1,1,1
829,4,2,0,6,16,0,106,106,16,13,15,14274,14,90014274,90000883,90000876,0,2,5,0,1,3,7,0,1115,1,883,2,0,358,278,0,1,1,0,0,0,178,3,2018,1,10,3,975300,14,876,569,2,0,1,2,3
830,5,2,3,7,25,0,117,117,15,15,13,14274,14,90014274,90000876,90000883,0,3,0,0,0,2,16,0,1075,9,876,3,0,347,266,1,0,0,0,0,0,178,2,2018,1,16,7,975301,31,883,560,2,1,1,3,2
831,6,0,5,12,29,0,71,71,21,12,9,14421,14,90014421,90000694,90000696,0,1,0,1,0,0,12,0,1115,4,694,1,0,645,524,0,0,0,0,0,0,223,0,2018,1,22,2,975339,14,696,875,1,0,1,1,0
832,7,0,3,4,7,3,72,72,12,6,13,14421,14,90014421,90000696,90000694,1,0,2,0,1,1,19,0,1115,0,696,0,0,365,258,0,0,0,0,0,0,223,1,2018,1,6,1,975340,16,694,578,3,0,0,0,1
833,8,1,0,6,33,0,88,88,21,16,13,14422,14,90014422,90000708,90000713,0,2,1,0,0,1,16,0,1115,1,708,2,0,450,346,0,0,0,0,0,0,223,1,2018,1,13,4,975375,12,713,675,1,0,1,2,1
834,9,2,1,1,7,0,79,79,11,12,16,14422,14,90014422,90000713,90000708,0,1,3,1,1,2,9,0,1115,1,713,1,0,405,316,0,0,0,0,0,0,223,2,2018,1,11,3,975376,11,708,608,4,0,1,1,2
835,10,0,3,13,25,0,80,80,13,12,16,14275,14,90014275,90000992,90000879,0,1,6,1,0,1,7,0,1115,2,992,1,0,344,262,0,1,1,0,0,0,178,1,2018,1,15,5,975413,14,879,544,3,0,1,1,1
836,11,1,13,11,20,0,94,94,12,18,13,14275,14,90014275,90000879,90000992,0,1,4,1,0,1,14,0,1114,0,879,1,0,396,324,1,0,0,0,0,1,178,1,2018,1,27,7,975414,9,992,606,3,0,1,1,1
837,12,0,0,2,4,3,69,69,15,11,16,14276,14,90014276,90000877,90000878,1,0,6,0,1,1,7,0,1115,1,877,0,0,161,101,0,0,0,0,0,0,178,1,2018,1,3,2,975451,11,878,302,2,0,0,0,1
838,13,0,4,11,23,0,70,70,24,16,12,14276,14,90014276,90000878,90000877,0,1,1,1,0,0,4,0,1115,1,878,1,0,438,375,0,0,0,0,0,0,178,0,2018,1,22,6,975452,10,877,587,0,0,1,1,0
839,14,0,2,6,21,0,51,51,12,19,13,12356,14,90012356,90000978,90000982,0,2,1,0,0,0,22,0,1114,2,978,2,0,361,240,1,0,0,0,0,1,183,1,2018,1,6,2,975501,13,982,618,3,0,1,2,0
840,15,1,5,4,9,0,97,97,17,13,19,12356,14,90012356,90000982,90000978,0,1,3,1,1,2,10,0,1115,0,982,1,1,529,393,0,1,1,0,0,0,183,2,2018,1,22,3,975502,18,978,769,1,0,1,1,2
841,16,0,1,6,24,0,49,49,20,9,9,12357,14,90012357,90000981,90000974,0,3,2,0,0,0,19,0,1115,0,981,3,0,485,400,0,0,0,0,0,0,183,0,2018,1,11,2,975558,6,974,663,1,0,1,3,0
842,17,2,1,3,21,4,129,129,20,9,9,12357,14,90012357,90000974,90000981,1,0,2,0,1,3,5,0,1115,2,974,0,0,541,444,0,0,0,0,0,0,183,3,2018,1,15,5,975559,10,981,719,1,0,0,0,3
843,18,1,3,5,27,0,100,100,20,21,11,12826,14,90012826,90000619,90000629,0,2,2,0,0,1,12,0,1115,2,619,2,0,463,367,0,0,0,0,0,0,182,1,2018,1,19,5,975605,20,629,693,3,0,1,2,1
844,19,1,3,5,18,0,76,76,-2,11,21,12826,14,90012826,90000629,90000619,0,1,4,1,1,2,12,0,1109,2,629,1,0,317,219,0,0,0,0,0,1,182,2,2018,1,12,4,975606,11,619,545,5,1,1,1,2
845,20,3,3,5,16,0,126,126,22,12,7,10825,14,90010825,90000682,90000678,0,3,4,0,0,3,15,0,1115,3,682,3,0,269,183,0,0,0,0,0,0,170,3,2018,1,15,4,975657,22,678,504,1,0,1,3,3
846,21,2,4,14,38,0,112,112,16,6,14,10825,14,90010825,90000678,90000682,0,3,1,0,0,3,3,0,1115,1,678,3,0,591,486,0,0,0,0,0,0,170,3,2018,1,23,10,975658,7,682,796,1,0,1,3,3
847,22,0,1,18,56,0,78,78,8,4,18,13209,14,90013209,90000673,90000668,0,1,2,1,0,0,6,0,1115,2,673,1,0,586,497,0,0,0,0,0,0,159,0,2018,1,16,9,975700,14,668,801,3,0,1,1,0
848,23,1,0,1,12,4,114,114,24,18,5,13209,14,90013209,90000668,90000673,1,0,9,0,1,1,12,0,1115,3,668,0,0,383,291,0,0,0,0,0,0,159,1,2018,1,11,3,975701,11,673,616,2,0,0,0,1
849,24,2,4,1,25,0,96,96,16,24,22,10518,13,90010518,90001123,90000916,0,2,0,0,0,2,14,0,1115,2,1123,2,0,426,304,1,0,0,0,0,0,157,2,2018,1,12,3,977535,13,916,645,3,0,1,2,2
850,25,0,4,7,18,0,81,81,17,24,25,10518,13,90010518,90000916,90001123,0,2,1,0,0,2,12,0,1115,2,916,2,0,386,267,0,1,1,0,0,0,157,2,2018,1,10,2,977536,20,1123,589,2,0,1,2,2
851,26,2,1,4,19,0,126,126,21,15,7,10822,14,90010822,90000681,90000683,0,1,3,1,1,3,11,0,1115,2,681,1,0,722,637,0,0,0,0,0,0,170,3,2018,1,14,9,977580,16,683,933,2,0,1,1,3
852,27,0,5,6,22,0,77,77,16,9,15,10822,14,90010822,90000683,90000681,0,3,5,0,0,1,20,0,1115,5,683,3,0,342,267,0,0,0,0,0,0,170,1,2018,1,13,4,977581,16,681,551,1,0,1,3,1
853,28,1,0,2,14,0,75,75,18,19,16,10827,13,90010827,90000690,90000680,0,1,5,1,0,1,10,0,1115,2,690,1,0,460,344,0,0,0,0,0,0,170,1,2018,1,9,5,977622,10,680,631,2,0,1,1,1
854,29,1,3,7,23,0,80,80,14,16,19,10827,14,90010827,90000680,90000690,0,1,4,1,0,1,5,1,1115,4,680,1,0,404,293,0,0,0,0,0,0,170,1,2018,1,16,6,977623,9,690,584,3,0,1,1,1
855,30,1,0,0,1,0,66,66,12,6,13,13204,13,90013204,90000672,90000661,0,2,10,0,0,1,25,0,1115,6,672,2,0,270,167,1,0,0,0,1,0,159,1,2018,1,4,2,977669,13,661,499,3,0,1,2,1
856,31,1,13,15,39,0,129,129,20,12,7,13204,14,90013204,90000661,90000672,0,1,1,1,1,2,14,0,1115,2,661,1,0,814,716,0,1,0,1,0,0,159,2,2018,1,37,13,977670,7,672,1059,2,0,1,1,2
857,32,1,1,2,11,0,55,55,10,7,13,11173,14,90011173,90000901,90000905,0,1,1,1,0,1,13,0,1115,3,901,1,0,438,348,0,0,0,0,0,0,147,1,2018,1,10,3,977707,14,905,637,4,0,1,1,1
858,33,1,4,5,16,0,70,70,16,13,7,11173,13,90011173,90000905,90000901,0,1,2,1,0,1,14,0,1115,2,905,1,0,645,565,0,0,0,0,0,0,147,1,2018,1,11,2,977708,13,901,849,4,0,1,1,1
859,34,2,3,6,27,0,108,108,16,12,7,11863,13,90011863,90000509,90000520,0,3,4,0,0,2,25,0,1114,2,509,3,0,415,300,0,0,0,0,0,1,144,2,2018,1,16,9,977745,7,520,627,1,0,1,3,2
860,35,3,2,9,20,0,111,111,9,7,13,11863,14,90011863,90000520,90000509,0,2,5,0,1,3,9,0,1114,1,520,2,0,791,673,0,0,0,0,0,1,144,3,2018,1,14,7,977746,7,509,996,2,0,1,2,3
861,36,0,6,10,49,0,87,87,22,20,14,13210,14,90013210,90000671,90000996,0,1,3,1,0,0,7,0,1115,1,671,1,0,442,339,1,0,0,0,0,0,159,0,2018,1,11,3,977789,15,996,675,1,0,1,1,0
862,37,0,3,2,12,4,82,82,8,12,22,13210,14,90013210,90000996,90000671,1,0,3,0,1,1,10,0,1115,4,996,0,0,394,279,0,0,1,0,0,0,159,1,2018,1,12,4,977790,13,671,631,4,0,0,0,1
863,38,0,3,5,19,0,52,52,11,18,22,13212,14,90013212,90000998,90000665,0,1,4,1,0,0,7,0,1115,0,998,1,0,500,387,0,0,0,0,0,0,159,0,2018,1,12,1,977835,13,665,713,4,0,1,1,0
864,39,1,1,1,22,3,104,104,20,22,18,13212,14,90013212,90000665,90000998,1,0,1,0,1,1,22,0,1115,2,665,0,0,348,243,0,0,0,0,0,0,159,1,2018,1,6,5,977836,12,998,560,2,0,0,0,1
865,40,0,1,5,12,0,43,43,7,12,20,10513,14,90010513,90000772,90000913,0,1,2,1,0,0,15,0,1115,1,772,1,0,388,244,0,0,0,0,0,0,157,0,2018,1,3,1,977880,25,913,578,5,0,1,1,0
866,41,1,4,9,18,2,107,107,18,19,13,10513,13,90010513,90000913,90000772,1,0,1,0,1,1,24,0,1115,3,913,0,0,564,429,0,0,0,0,0,0,157,1,2018,1,15,3,977881,16,772,805,3,0,0,0,1
867,42,0,3,7,29,0,51,51,11,13,16,12176,14,90012176,90000532,90000544,0,3,4,0,0,0,15,0,1115,4,532,3,0,403,291,0,0,0,0,0,0,145,0,2018,1,9,0,977918,12,544,616,4,0,1,3,0
868,43,2,4,6,15,4,131,131,21,16,13,12176,14,90012176,90000544,90000532,1,0,0,0,1,3,7,0,1115,3,544,0,0,423,305,0,0,0,0,0,0,145,3,2018,1,16,7,977919,10,532,624,1,0,0,0,3
869,44,1,2,2,5,0,70,70,12,13,19,12823,14,90012823,90000605,90000554,0,1,7,1,0,1,14,0,1115,4,605,1,0,375,296,0,0,0,0,0,0,182,1,2018,1,10,5,977956,12,554,577,3,0,1,1,1
870,45,1,11,12,46,0,128,128,21,20,13,12823,14,90012823,90000554,90000605,0,1,4,1,0,1,14,0,1115,0,554,1,0,810,747,0,0,0,0,0,0,182,1,2018,1,33,9,977957,9,605,1053,2,0,1,1,1
871,46,0,1,1,13,0,56,56,21,6,7,10828,14,90010828,90000547,90000684,0,1,7,1,0,0,9,0,1115,1,547,1,0,384,285,0,0,0,0,0,0,170,0,2018,1,4,0,977998,21,684,600,0,0,1,1,0
872,47,1,7,11,41,3,150,150,20,6,6,10828,14,90010828,90000684,90000547,1,0,0,0,1,1,14,0,1115,0,684,0,0,698,626,0,0,0,0,0,0,170,1,2018,1,39,9,977999,22,547,953,1,0,0,0,1
873,48,3,2,6,22,3,148,148,15,6,15,13652,14,90013652,90000646,90000654,1,0,1,0,1,4,13,0,1115,0,646,0,0,361,277,0,0,0,0,0,0,187,5,2018,1,16,9,978036,12,654,570,1,0,0,0,3
874,49,0,1,2,20,0,62,62,22,15,6,13652,13,90013652,90000654,90000646,0,5,4,0,0,0,18,0,1115,2,654,5,1,595,486,0,0,0,0,0,0,187,0,2018,1,10,1,978037,20,646,817,2,0,1,3,0
875,50,5,2,3,12,4,193,193,28,20,7,11177,14,90011177,90000940,90000597,1,0,5,0,1,5,11,0,1115,0,940,0,0,660,571,0,0,0,0,0,0,147,5,2018,1,15,6,978074,13,597,875,0,0,0,0,3
876,51,0,4,4,27,0,36,36,11,7,20,11177,13,90011177,90000597,90000940,0,5,1,0,0,0,12,0,1115,0,597,5,0,489,402,0,0,0,0,0,0,147,0,2018,1,11,5,978075,7,940,668,2,0,1,3,0
877,52,1,3,6,16,0,71,71,17,7,12,11865,14,90011865,90000511,90000527,0,1,5,1,0,1,20,0,1115,2,511,1,0,458,349,0,0,0,0,0,0,144,1,2018,1,5,2,978112,13,527,648,1,0,1,1,1
878,53,1,6,11,28,0,98,98,24,12,7,11865,13,90011865,90000527,90000511,0,1,1,1,0,1,12,1,1115,2,527,1,0,668,568,0,0,0,0,0,0,144,1,2018,1,25,6,978113,12,511,910,0,0,1,1,1
879,54,2,3,3,19,0,128,128,17,10,20,10515,13,90010515,90000908,90000914,0,1,2,1,1,4,23,0,1115,2,908,1,0,595,493,0,1,1,0,0,0,157,4,2018,1,15,5,978156,14,914,797,0,0,1,1,3
880,55,1,4,2,7,0,83,83,27,21,10,10515,14,90010515,90000914,90000908,0,4,1,0,0,1,19,0,1115,2,914,4,0,399,299,1,0,0,0,0,0,157,1,2018,1,13,3,978157,23,908,593,0,0,1,3,1
881,56,1,1,3,13,0,69,69,19,14,11,12175,14,90012175,90000533,90000543,0,1,3,1,0,1,5,0,1115,4,533,1,0,356,264,0,0,0,0,0,0,145,1,2018,1,11,3,978194,13,543,531,2,0,1,1,1
882,57,1,5,9,24,0,80,80,19,9,14,12175,14,90012175,90000543,90000533,0,1,2,1,0,1,9,0,1115,5,543,1,0,616,544,0,0,0,0,0,0,145,1,2018,1,15,5,978195,13,533,819,0,0,1,1,1
883,58,2,3,5,19,0,94,94,18,9,7,13207,14,90013207,90000675,90000611,0,1,2,1,1,2,14,0,1115,1,675,1,0,757,639,0,0,0,0,0,0,159,2,2018,1,15,4,978240,6,611,950,2,0,1,1,2
884,59,1,0,5,20,0,69,69,19,5,11,13207,14,90013207,90000611,90000675,0,2,2,0,0,1,22,0,1115,2,611,2,0,419,305,0,0,0,0,0,0,159,1,2018,1,11,3,978241,10,675,607,0,0,1,2,1
885,60,0,5,5,32,0,46,46,11,9,22,12827,14,90012827,90000626,90001169,0,5,2,0,0,0,10,0,1115,1,626,5,0,440,325,0,0,0,0,0,0,182,0,2018,1,9,1,978278,19,1169,640,2,0,1,3,0
886,61,4,0,4,11,3,162,162,24,21,9,12827,14,90012827,90001169,90000626,0,0,1,0,0,5,28,0,1115,1,1169,0,0,463,351,0,0,0,0,0,0,182,5,2018,1,14,7,978279,7,626,685,2,0,0,0,3
887,62,1,1,2,6,4,81,81,6,11,23,13647,14,90013647,90000647,90000639,1,0,6,0,1,1,10,0,1094,0,647,0,0,193,119,0,0,0,0,0,0,187,1,2018,1,7,3,978316,11,639,384,3,1,0,0,1
888,63,0,4,6,37,0,89,89,26,21,12,13647,14,90013647,90000639,90000647,0,1,2,1,0,0,7,0,1115,4,639,1,0,575,484,0,0,0,0,0,0,187,0,2018,1,20,7,978317,12,647,775,0,0,1,1,0
889,64,0,3,9,24,0,75,75,18,15,13,14277,13,90014277,90000887,90000892,0,1,4,1,0,0,16,0,1115,1,887,1,0,535,470,0,0,0,0,0,0,178,0,2018,1,16,4,978354,14,892,720,2,0,1,1,0
890,65,1,0,2,10,4,100,100,11,12,16,14277,14,90014277,90000892,90000887,1,0,3,0,1,1,18,0,1115,1,892,0,0,290,225,0,0,0,0,0,0,178,1,2018,1,10,5,978355,21,887,476,4,0,0,0,1
891,66,0,7,3,33,0,97,97,22,20,11,12825,14,90012825,90000614,90000624,0,1,5,1,0,0,6,0,1115,3,614,1,0,613,534,0,0,0,0,0,0,182,0,2018,1,23,7,978392,16,624,814,2,0,1,1,0
892,67,1,3,4,10,3,99,99,11,11,19,12825,14,90012825,90000624,90000614,1,0,7,0,1,1,14,0,1115,4,624,0,0,548,474,0,0,0,0,0,0,182,1,2018,1,15,6,978393,10,614,749,3,0,0,0,1
893,68,1,2,3,13,0,88,88,20,16,11,13206,14,90013206,90000662,90000677,0,1,9,1,0,1,23,0,1115,4,662,1,0,232,131,0,0,0,0,0,0,159,1,2018,1,9,3,978439,12,677,458,2,0,1,1,1
894,69,1,6,13,49,0,102,102,12,10,16,13206,14,90013206,90000677,90000662,0,1,2,1,0,1,9,0,1115,3,677,1,0,790,687,0,0,0,0,0,0,159,1,2018,1,24,9,978440,10,662,1027,3,0,1,1,1
895,70,0,0,2,12,5,74,74,21,15,13,11172,14,90011172,90000822,90000900,1,0,3,0,0,0,13,0,1115,2,822,0,0,392,287,0,0,0,0,0,0,147,0,2018,1,6,2,978477,12,900,637,1,0,0,0,0
896,71,0,3,7,22,3,85,85,16,13,15,11172,14,90011172,90000900,90000822,1,0,2,0,0,0,7,0,1115,2,900,0,0,749,657,0,0,0,0,0,0,147,0,2018,1,13,3,978478,24,822,996,2,0,0,0,0
897,72,1,1,6,24,0,104,104,20,21,16,13646,14,90013646,90000651,90000642,0,1,5,1,0,1,19,0,1115,1,651,1,0,396,278,0,0,0,0,0,0,187,1,2018,1,16,6,978516,15,642,650,2,0,1,1,1
