,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
599,599,15,0,1,3,18,0,59,16,13,12,777,18,90000777,90000509,90000525,0,3,3,0,0,0,19,0,1115,1,509,0,0,344,254,0,0,0,0,0,0,1,0,2016,1,9,1,10981,23,525,0,3,0,1,3,0
600,600,0,1,4,12,23,0,82,10,11,21,767,18,90000767,90000513,90000515,0,0,3,1,0,1,9,0,1115,0,513,0,0,419,335,0,0,0,0,0,0,1,1,2016,1,14,4,10115,22,515,0,3,0,0,0,1
601,601,1,0,9,5,19,0,96,20,21,11,767,18,90000767,90000515,90000513,0,1,3,1,0,1,15,1,1115,1,515,0,0,437,335,0,0,0,0,0,0,1,1,2016,1,15,4,10116,27,513,0,3,0,1,1,1
602,602,2,0,4,6,29,0,97,7,9,21,768,18,90000768,90000523,90000524,0,2,1,0,0,2,21,0,1115,0,523,0,1,544,459,0,0,0,0,0,0,1,2,2016,1,21,12,10144,19,524,0,4,0,1,2,2
603,603,3,2,4,5,22,0,115,25,20,9,768,18,90000768,90000524,90000523,0,2,10,0,0,1,24,0,1115,1,524,0,0,455,355,0,0,0,0,0,0,1,2,2016,1,12,2,10145,16,523,0,1,0,1,2,1
604,604,4,0,1,6,27,0,54,10,9,19,769,18,90000769,90000509,90000517,0,3,2,0,0,0,6,1,1115,3,509,0,0,712,617,0,0,0,0,0,0,1,3,2016,1,10,5,10173,22,517,0,3,0,1,3,0
605,605,5,2,2,3,7,4,162,25,19,9,769,18,90000769,90000517,90000509,1,0,5,0,1,3,25,1,1115,2,517,0,0,438,352,0,0,0,0,0,0,1,3,2016,1,13,5,10174,28,509,0,1,0,0,0,3
606,606,0,0,2,3,12,0,52,15,14,14,760,18,90000760,90000512,90000526,0,0,6,0,0,0,11,0,1115,1,512,0,0,340,214,0,0,0,0,0,0,1,2,2016,1,7,2,9455,15,526,0,3,0,0,0,0
607,607,1,1,6,9,38,4,142,15,14,15,760,18,90000760,90000526,90000512,1,0,2,0,1,2,12,0,1115,3,526,0,0,499,401,0,0,1,0,0,0,1,2,2016,1,23,9,9456,14,512,0,3,0,0,0,2
608,608,2,1,3,5,18,4,118,22,13,13,761,18,90000761,90000510,90000521,1,0,2,0,1,1,15,0,1115,2,510,0,0,429,339,0,0,0,0,0,0,1,0,2016,1,13,5,9485,23,521,0,0,0,0,0,1
609,609,3,0,7,10,32,0,80,20,13,13,761,18,90000761,90000521,90000510,0,1,4,1,0,0,15,0,1115,2,521,0,0,538,450,0,0,0,0,0,0,1,0,2016,1,14,2,9486,19,510,0,1,0,1,1,0
610,610,4,1,5,9,36,0,103,14,15,12,762,17,90000762,90000522,90000527,0,2,1,0,0,2,13,0,1079,2,522,0,0,492,409,0,0,0,0,0,0,1,2,2016,1,16,6,9513,15,527,0,4,0,1,2,2
611,611,5,1,4,1,9,0,84,10,10,15,762,17,90000762,90000527,90000522,0,2,4,0,0,2,13,0,1115,2,527,0,0,413,315,0,0,0,0,0,0,1,2,2016,1,13,3,9514,24,522,0,3,1,1,2,2
612,612,6,1,1,3,10,0,76,22,14,9,763,17,90000763,90000516,90000518,0,6,5,0,0,1,23,0,1115,3,516,0,0,377,281,0,0,0,0,0,0,1,6,2016,1,6,4,9543,21,518,0,1,0,1,3,1
613,613,7,4,4,7,29,0,186,12,9,14,763,18,90000763,90000518,90000516,0,1,3,1,1,6,11,0,1115,1,518,0,0,664,561,0,0,0,0,0,0,1,6,2016,1,25,12,9544,19,516,0,3,0,1,1,3
614,614,8,1,3,9,23,0,112,20,4,4,764,18,90000764,90000519,90000514,0,1,1,1,1,2,25,0,1115,1,519,0,0,286,172,0,0,1,0,0,0,1,1,2016,1,18,5,9572,22,514,0,1,0,1,1,2
615,615,9,1,6,19,54,0,98,20,4,4,764,18,90000764,90000514,90000519,0,2,3,0,0,1,9,0,1115,2,514,0,0,547,435,0,0,0,0,0,0,1,1,2016,1,19,2,9573,11,519,0,1,0,1,2,1
616,616,10,0,4,3,18,0,78,17,9,14,765,18,90000765,90000508,90000525,0,1,5,1,0,1,18,0,1115,1,508,0,0,474,348,0,0,0,0,1,0,1,1,2016,1,12,2,9600,18,525,0,1,0,1,1,1
617,617,11,1,2,5,27,0,82,22,14,9,765,15,90000765,90000525,90000508,0,1,1,1,0,1,20,0,1115,4,525,0,0,559,437,0,0,0,1,0,0,1,1,2016,1,13,6,9601,11,508,0,1,0,1,1,1
618,618,12,2,4,6,16,0,114,10,14,15,766,18,90000766,90000511,90000520,0,1,2,1,1,3,19,0,1115,3,511,0,0,405,291,0,0,0,0,0,0,1,1,2016,1,14,5,9629,18,520,0,5,0,1,1,3
619,619,13,0,3,4,15,0,67,20,13,11,766,17,90000766,90000520,90000511,0,3,2,0,0,1,19,0,1065,1,520,0,0,589,468,0,0,0,0,0,0,1,1,2016,1,11,3,9630,15,511,0,1,0,1,3,1
620,620,0,2,3,4,19,0,109,16,10,9,759,18,90000759,90000526,90000513,0,0,2,0,1,3,13,0,1115,2,526,0,0,529,421,0,0,0,0,0,0,1,2,2016,1,13,4,9282,16,513,0,3,0,0,0,3
621,621,1,2,1,6,27,0,94,21,7,10,759,17,90000759,90000513,90000526,0,3,1,0,0,2,21,0,1115,3,513,0,0,448,325,0,0,0,0,0,0,1,2,2016,1,10,4,9283,14,526,0,0,0,1,3,2
622,622,0,0,5,4,29,4,102,10,19,24,758,18,90000758,90000525,90000512,1,0,2,0,1,1,6,1,1115,0,525,0,0,352,263,0,0,1,0,0,0,1,0,2016,1,18,3,8789,14,512,0,4,0,0,0,1
623,623,1,0,4,6,33,0,73,16,24,19,758,18,90000758,90000512,90000525,0,1,2,1,0,0,11,0,1115,0,512,0,0,435,326,0,0,0,0,0,0,1,0,2016,1,16,2,8790,12,525,0,4,0,1,1,0
624,624,0,1,9,10,28,0,109,26,19,6,750,18,90000750,90000524,90000516,0,0,4,0,0,1,16,0,1115,3,524,0,0,538,409,0,0,0,0,0,0,1,4,2016,1,24,9,8041,13,516,0,1,0,0,0,1
625,625,1,2,4,5,19,0,139,4,5,19,750,18,90000750,90000516,90000524,0,1,7,1,1,4,29,0,1115,5,516,0,0,458,328,0,0,0,0,0,0,1,4,2016,1,16,9,8042,19,524,0,5,0,1,1,3
626,626,2,2,1,1,12,0,101,19,9,14,751,18,90000751,90000515,90000510,0,3,10,0,0,2,18,0,1115,1,515,0,0,385,308,0,0,0,0,0,0,1,3,2016,1,11,4,8068,15,510,0,0,0,1,3,2
627,627,3,2,7,12,36,0,158,24,13,9,751,18,90000751,90000510,90000515,0,2,2,0,1,3,16,0,1115,3,510,0,0,642,569,0,0,0,0,0,0,1,3,2016,1,23,13,8069,23,515,0,0,0,1,2,3
628,628,4,0,4,7,18,0,70,20,12,12,752,16,90000752,90000521,90000508,0,2,3,0,0,1,13,0,1035,4,521,0,0,516,413,0,0,0,0,0,0,1,2,2016,1,13,6,8097,10,508,0,0,0,1,2,1
629,629,5,2,1,3,16,0,101,18,12,14,752,18,90000752,90000508,90000521,0,1,5,1,1,2,14,0,1115,2,508,0,0,431,324,0,0,0,0,0,0,1,2,2016,1,9,5,8098,12,521,0,1,0,1,1,2
630,630,6,0,3,2,6,0,48,15,13,16,753,16,90000753,90000517,90000522,0,3,4,0,0,0,13,0,1065,0,517,0,0,323,238,0,0,0,0,0,0,1,3,2016,1,9,4,8125,19,522,0,2,0,1,3,0
631,631,7,3,4,5,23,2,156,24,16,13,753,18,90000753,90000522,90000517,1,0,4,0,1,3,14,0,1115,0,522,0,0,679,590,0,0,0,0,0,0,1,3,2016,1,13,7,8126,19,517,0,0,0,0,0,3
632,632,8,3,14,5,12,0,169,18,10,13,754,18,90000754,90000514,90000509,0,2,5,0,1,5,15,0,1115,2,514,0,0,599,513,0,0,0,0,0,0,1,2,2016,1,30,13,8154,18,509,0,1,0,1,2,3
633,633,9,2,3,6,37,0,125,20,11,10,754,17,90000754,90000509,90000514,0,5,6,0,0,2,20,0,1115,0,509,0,0,405,315,0,0,0,0,0,0,1,2,2016,1,18,7,8155,19,514,0,1,0,1,3,2
634,634,10,1,4,5,19,0,97,16,6,19,755,18,90000755,90000527,90000519,0,2,5,0,0,2,20,0,1115,0,527,0,0,543,435,0,0,0,0,0,0,1,2,2016,1,18,7,8184,13,519,0,0,0,1,2,2
635,635,11,2,4,7,27,0,136,27,19,7,755,17,90000755,90000519,90000527,0,2,5,0,0,2,21,0,1115,3,519,0,0,393,297,0,0,0,0,0,0,1,2,2016,1,21,7,8185,18,527,0,0,0,1,2,2
636,636,12,0,3,3,25,0,76,22,20,15,756,18,90000756,90000520,90000523,0,3,4,0,0,1,16,0,1115,3,520,0,0,610,509,0,0,1,0,0,0,1,3,2016,1,12,4,8213,7,523,0,1,0,1,3,1
637,637,13,2,3,4,25,0,125,12,14,20,756,18,90000756,90000523,90000520,0,1,3,1,1,3,19,0,1115,6,523,0,0,428,323,0,0,0,0,0,0,1,3,2016,1,19,6,8214,13,520,0,3,0,1,1,3
638,638,14,1,3,6,23,0,88,15,12,16,757,17,90000757,90000518,90000511,0,2,3,0,0,1,14,0,1096,3,518,0,0,588,474,0,0,0,0,0,0,1,2,2016,1,14,2,8241,25,511,0,2,0,1,2,1
639,639,15,2,3,4,12,0,110,21,16,13,757,16,90000757,90000511,90000518,0,2,2,0,0,2,22,0,1110,1,511,0,0,329,225,0,0,0,0,0,0,1,2,2016,1,12,5,8242,27,518,0,1,0,1,2,2
640,640,0,0,4,5,24,0,86,16,10,12,747,18,90000747,90000524,90000512,0,0,5,1,0,0,19,0,1115,3,524,0,0,364,267,0,0,0,0,0,0,1,1,2016,1,13,4,6477,30,512,0,2,0,0,0,0
641,641,1,1,10,6,19,5,144,21,12,10,747,18,90000747,90000512,90000524,1,0,4,0,1,1,20,0,1115,3,512,0,0,491,403,0,0,0,0,0,0,1,1,2016,1,23,6,6478,28,524,0,1,0,0,0,1
642,642,2,0,1,2,15,0,63,12,4,14,748,18,90000748,90000515,90000519,0,1,6,1,0,1,18,0,1115,1,515,0,0,449,314,0,0,0,0,0,0,1,1,2016,1,7,2,6506,15,519,0,2,0,1,1,1
643,643,3,1,10,6,27,0,107,25,14,4,748,18,90000748,90000519,90000515,0,1,1,1,0,1,13,0,1115,3,519,0,0,652,541,0,0,0,0,0,0,1,1,2016,1,25,7,6507,18,515,0,1,0,1,1,1
644,644,4,0,2,5,9,0,91,18,6,14,749,18,90000749,90000520,90000517,0,2,6,0,1,3,15,0,1115,3,520,0,0,648,557,0,0,0,0,0,0,1,2,2016,1,11,3,6536,14,517,0,0,0,1,2,3
645,645,5,1,1,5,23,0,102,21,14,6,749,18,90000749,90000517,90000520,0,3,0,0,0,2,19,1,1115,1,517,0,0,430,337,0,0,0,0,0,0,1,2,2016,1,16,9,6537,19,520,0,2,0,1,3,2
646,646,0,0,3,5,16,0,53,2,12,12,740,18,90000740,90000511,90000509,0,0,5,0,0,0,21,0,1115,3,511,0,1,405,315,0,0,0,0,0,2,1,2,2016,1,10,2,5839,18,509,0,3,1,0,0,0
647,647,1,1,10,4,14,4,117,14,11,12,740,17,90000740,90000509,90000511,1,0,2,0,1,1,12,0,1092,0,509,0,0,678,590,0,0,0,0,0,0,1,2,2016,1,23,6,5840,22,511,0,3,0,0,0,1
648,648,2,1,3,7,23,3,114,15,11,12,741,17,90000741,90000510,90000526,1,0,3,0,1,1,32,0,1115,1,510,0,0,341,247,0,0,0,0,0,0,1,0,2016,1,12,6,5869,14,526,0,3,0,0,0,1
649,649,3,0,5,2,29,0,89,17,11,11,741,17,90000741,90000526,90000510,0,1,5,1,0,0,22,0,1115,2,526,0,0,508,392,0,0,0,0,0,0,1,0,2016,1,14,3,5870,27,510,0,2,0,1,1,0
650,650,4,0,9,4,20,3,89,12,13,12,742,18,90000742,90000523,90000513,1,0,3,0,0,0,30,0,1115,1,523,0,0,511,408,0,0,0,0,0,1,1,0,2016,1,19,2,5897,14,513,0,2,0,0,0,0
651,651,5,0,3,2,23,4,83,17,12,13,742,18,90000742,90000513,90000523,1,0,1,0,0,0,14,0,1115,3,513,0,0,458,356,0,0,0,0,0,0,1,0,2016,1,13,3,5898,18,523,0,2,0,0,0,0
652,652,6,2,3,5,10,0,112,15,7,13,743,18,90000743,90000518,90000525,0,1,4,1,1,2,20,0,1115,1,518,0,0,429,309,0,0,0,0,0,0,1,1,2016,1,14,4,5927,29,525,0,2,0,1,1,2
653,653,7,1,3,5,45,0,111,22,13,9,743,17,90000743,90000525,90000518,0,2,2,0,0,1,23,1,1115,4,525,0,0,555,456,0,0,0,0,0,0,1,1,2016,1,16,5,5928,18,518,0,1,0,1,2,1
654,654,8,1,1,4,18,0,85,9,6,13,744,18,90000744,90000521,90000514,0,2,2,0,0,2,31,0,1115,1,521,0,0,418,298,0,0,1,0,0,0,1,2,2016,1,13,5,5955,14,514,0,4,0,1,2,2
655,655,9,1,2,4,24,0,112,22,13,7,744,17,90000744,90000514,90000521,0,2,3,0,0,2,15,0,1106,3,514,0,0,483,346,0,0,0,0,0,0,1,2,2016,1,12,4,5956,29,521,0,1,0,1,2,2
656,656,10,0,4,3,12,0,47,5,13,16,745,16,90000745,90000508,90000522,0,2,3,0,0,0,18,0,1044,4,508,0,0,422,316,0,0,0,0,0,0,1,2,2016,1,9,1,5982,21,522,0,5,1,1,2,0
657,657,11,1,6,7,19,4,124,16,14,14,745,15,90000745,90000522,90000508,1,0,2,0,1,2,14,0,1042,2,522,0,0,499,393,0,0,0,0,0,0,1,2,2016,1,15,4,5983,20,508,0,2,0,0,0,2
658,658,12,2,0,3,7,0,102,17,9,7,746,17,90000746,90000516,90000527,0,1,9,1,1,2,19,0,1092,1,516,0,0,307,208,0,0,0,0,0,0,1,1,2016,1,6,3,6011,18,527,0,2,0,1,1,2
659,659,13,1,11,18,56,0,121,18,7,11,746,18,90000746,90000527,90000516,0,2,1,0,0,1,14,1,1115,2,527,0,0,754,671,0,0,0,0,0,0,1,1,2016,1,30,9,6012,15,516,0,1,0,1,2,1
660,660,0,0,5,7,36,0,69,15,6,12,739,18,90000739,90000527,90000518,0,0,1,0,0,0,20,0,1115,2,527,0,0,537,444,0,0,0,0,0,0,1,2,2016,1,15,4,5666,16,518,0,2,0,0,0,0
661,661,1,1,6,6,18,4,143,24,12,9,739,17,90000739,90000518,90000527,1,0,4,0,1,2,37,0,1115,0,518,0,0,353,269,0,0,0,0,0,0,1,2,2016,1,19,3,5667,18,527,0,0,0,0,0,2
662,662,0,1,5,9,24,5,126,19,12,13,737,18,90000737,90000522,90000524,1,0,2,0,1,1,16,0,1115,0,522,0,0,463,368,0,0,0,0,0,0,1,0,2016,1,16,4,5152,23,524,0,1,0,0,0,1
663,663,1,0,5,6,23,0,66,17,12,10,737,16,90000737,90000524,90000522,0,1,3,1,0,0,12,0,1032,2,524,0,0,320,219,0,0,0,0,0,0,1,0,2016,1,13,2,5153,18,522,0,2,0,1,1,0
664,664,2,2,4,5,13,0,96,17,9,14,738,18,90000738,90000514,90000510,0,3,3,0,0,2,20,0,1115,1,514,0,0,468,349,0,0,0,0,0,0,1,3,2016,1,12,4,5181,23,510,0,1,0,1,3,2
665,665,3,2,6,4,19,0,147,20,14,9,738,18,90000738,90000510,90000514,0,2,2,0,1,3,18,0,1115,1,510,0,0,437,335,0,0,0,0,0,0,1,3,2016,1,23,6,5182,33,514,0,2,0,1,2,3
666,666,0,1,7,15,36,0,99,17,13,13,730,18,90000730,90000513,90000511,0,0,6,0,0,1,12,0,1115,2,513,0,0,632,555,0,0,0,0,0,0,1,3,2016,1,16,2,4423,19,511,0,2,0,0,0,1
667,667,1,2,0,7,21,0,123,17,13,13,730,18,90000730,90000511,90000513,0,1,1,1,1,3,7,0,1115,0,511,0,0,395,323,0,0,0,0,0,0,1,3,2016,1,15,10,4424,21,513,0,2,0,1,1,3
668,668,2,0,3,1,7,0,56,16,6,14,731,17,90000731,90000509,90000521,0,2,11,0,0,0,16,0,1115,3,509,0,0,343,254,0,0,0,0,0,0,1,2,2016,1,9,3,4452,13,521,0,1,0,1,2,0
669,669,3,2,9,14,28,4,175,24,14,6,731,18,90000731,90000521,90000509,1,0,3,0,1,2,28,0,1115,3,521,0,0,707,613,0,0,0,0,0,0,1,2,2016,1,32,13,4453,16,509,0,1,0,0,0,2
670,670,4,0,5,5,37,4,94,22,5,5,732,18,90000732,90000526,90000520,1,0,1,0,0,0,20,0,1115,2,526,0,0,692,589,0,0,0,0,0,0,1,0,2016,1,16,4,4481,11,520,0,0,0,0,0,0
671,671,5,0,3,4,19,3,74,20,5,5,732,17,90000732,90000520,90000526,1,0,4,0,0,0,10,0,1115,1,520,0,0,375,252,0,0,0,0,0,0,1,0,2016,1,9,1,4482,19,526,0,1,0,0,0,0
672,672,6,1,2,4,18,0,59,13,10,12,733,16,90000733,90000519,90000508,0,3,1,0,0,1,20,0,1078,2,519,0,0,513,406,0,0,0,0,0,0,1,3,2016,1,7,2,4510,13,508,0,3,0,1,3,1
673,673,7,2,0,4,21,0,123,18,12,11,733,18,90000733,90000508,90000519,0,1,1,1,1,3,21,0,1115,0,508,0,0,486,378,0,0,0,0,0,0,1,3,2016,1,13,4,4511,22,519,0,2,0,1,1,3
674,674,8,0,5,4,23,4,119,15,14,14,734,18,90000734,90000512,90000516,1,0,2,0,1,1,20,0,1115,0,512,0,0,561,453,0,0,0,0,0,0,1,0,2016,1,23,7,4540,16,516,0,3,0,0,0,1
675,675,9,0,2,4,23,0,75,17,14,14,734,18,90000734,90000516,90000512,0,1,6,1,0,0,23,0,1115,5,516,0,0,404,307,0,0,0,0,0,0,1,0,2016,1,11,2,4541,16,512,0,2,0,1,1,0
676,676,10,0,1,3,23,0,54,18,12,15,735,18,90000735,90000525,90000523,0,1,5,1,0,0,9,0,1115,6,525,0,0,580,468,0,0,0,0,0,0,1,1,2016,1,9,3,4569,7,523,0,1,0,1,1,0
677,677,11,1,4,1,16,3,118,15,14,12,735,18,90000735,90000523,90000525,1,0,3,0,1,1,28,0,1115,0,523,0,0,371,266,0,0,0,0,0,1,1,1,2016,1,19,6,4570,15,525,0,1,0,0,0,1
